A_market,B_market,corr
Annecy,Cordes,
Annecy,Coutances,
Annecy,Die,
Annecy,Dieppe,
Annecy,Digne,
Annecy,Dole,
Annecy,Douai,
Annecy,Draguignan,
Annecy,Eu,
Annecy,Evreaux,
Annecy,Foix,
Annecy,Fontenay,
Annecy,Gonesse,
Annecy,Grenade,
Annecy,Grenoble,
Annecy,Guéret,
Annecy,Issoire,
Annecy,Langres,
Annecy,Laval,
Annecy,Lavaur,
Annecy,LeHavre,
Annecy,LeMans,
Annecy,LePuyenVelay,
Annecy,Lille,
Annecy,Limoges,
Annecy,Louviers,
Annecy,Luneville,
Annecy,Lyon,
Annecy,MagnyenVexin,
Annecy,Marans,
Annecy,Maringues,
Annecy,Marmande,
Annecy,Marseille,
Annecy,Melun,
Annecy,Mende,
Annecy,Meulan,
Annecy,Montauban,
Annecy,Montbrison,
Annecy,Montpellier,
Annecy,Montélimar,
Annecy,Mulhouse,
Annecy,Mâcon,
Annecy,Nantes,
Annecy,Narbonne,
Annecy,Orléans,
Annecy,Pamiers,
Annecy,Paris,
Annecy,Pau,
Annecy,Peyrehorade,
Annecy,Poitiers,
Annecy,PontSaintEsprit,
Annecy,PontlAbbé,
Annecy,Pontoise,
Annecy,Puylaurens,
Annecy,Reims,
Annecy,Rennes,
Annecy,Revel,
Annecy,Riom,
Annecy,Romans,
Annecy,Rouen,
Annecy,RozayenBrie,
Annecy,Réalmont,
Annecy,SaintAffrique,
Annecy,SaintBrieuc,
Annecy,SaintEtienne,
Annecy,SaintLo,
Annecy,Soissons,
Annecy,Strasbourg,
Annecy,TarasconsurAriège,
Annecy,Toulouse,
Annecy,Treignac,
Annecy,Tulle,
Annecy,Valence,
Annecy,Valenciennes,
Annecy,Vannes,
Annecy,Verfeil,
Annecy,VicleComte,
Annecy,Vienne,
Annecy,VilleneuvedeBerg,
Annecy,Vitre,
Annecy,Voiron,
Annonay,Abbeville,.68901896
Annonay,Aigueperse,.81069881
Annonay,AixenProvence,.80049127
Annonay,Albertville,
Annonay,Albi,.7131837
Annonay,Angers,.65998018
Annonay,Angoulême,
Annonay,Annecy,
Annonay,Annonay,1
Annonay,Arles,.86452532
Annonay,Arras,
Annonay,Aubenas,.88979083
Annonay,Auzerre,
Annonay,Avignon,.80049127
Annonay,Ayen,.452838
Annonay,BarleDuc,
Annonay,Bayeux,.70538801
Annonay,Bayonne,
Annonay,Beaugency,
Annonay,Beaumont,.51422048
Annonay,Bernay,
Annonay,Billom,.61807364
Annonay,Blois,
Annonay,Bordeaux,.88236225
Annonay,BoulognesurMer,.53226632
Annonay,Bourges,
Annonay,Briançon,
Annonay,Brioude,.83646649
Annonay,BrivelaGaillarde,.26147887
Annonay,BuislesBaronnies,.8843295
Annonay,Béziers,.70248872
Annonay,Caen,
Annonay,Cambrai,
Annonay,Cany,
Annonay,Carcassonne,.82859796
Annonay,Castelnaudary,.84547991
Annonay,Castres,.78513169
Annonay,ChalonssurMarne,
Annonay,Charleville,
Annonay,Chartres,.69401306
Annonay,ChateauGontier,.67695141
Annonay,Chateaudun,.55420047
Annonay,Chateauroux,
Annonay,ChaumontenCaux,.59269452
Annonay,ChaumontenVexin,.6629501
Annonay,Cherbourg,
Annonay,Clermont,
Annonay,Colmar,
Annonay,Cordes,.78036445
Annonay,Coutances,.65643126
Annonay,Die,
Annonay,Dieppe,
Annonay,Digne,
Annonay,Dole,.85017234
Annonay,Douai,.67961419
Annonay,Draguignan,.83964896
Annonay,Eu,.70895433
Annonay,Evreaux,
Annonay,Foix,.74875486
Annonay,Fontenay,.82990736
Annonay,Gonesse,.72416133
Annonay,Grenade,.83873612
Annonay,Grenoble,.90375453
Annonay,Guéret,.74442571
Annonay,Issoire,.85750717
Annonay,Langres,.34133166
Annonay,Laval,
Annonay,Lavaur,.75124133
Annonay,LeHavre,.77351308
Annonay,LeMans,
Annonay,LePuyenVelay,.89122558
Annonay,Lille,.7512989
Annonay,Limoges,.74114144
Annonay,Louviers,
Annonay,Luneville,
Annonay,Lyon,.89264965
Annonay,MagnyenVexin,.6168142
Annonay,Marans,
Annonay,Maringues,.77436
Annonay,Marmande,
Annonay,Marseille,.55913448
Annonay,Melun,.72347349
Annonay,Mende,
Annonay,Meulan,.66062671
Annonay,Montauban,.86995196
Annonay,Montbrison,
Annonay,Montpellier,.7487545
Annonay,Montélimar,
Annonay,Mulhouse,
Annonay,Mâcon,
Annonay,Nantes,
Annonay,Narbonne,.71784931
Annonay,Orléans,.54858351
Annonay,Pamiers,.77307349
Annonay,Paris,.6313802
Annonay,Pau,
Annonay,Peyrehorade,
Annonay,Poitiers,.71788764
Annonay,PontSaintEsprit,.90742522
Annonay,PontlAbbé,
Annonay,Pontoise,.64223444
Annonay,Puylaurens,.85321724
Annonay,Reims,.66137129
Annonay,Rennes,.71269768
Annonay,Revel,.79986703
Annonay,Riom,.69583595
Annonay,Romans,.92082202
Annonay,Rouen,.69509125
Annonay,RozayenBrie,.56429261
Annonay,Réalmont,-.11563651
Annonay,SaintAffrique,.88468212
Annonay,SaintBrieuc,.69704878
Annonay,SaintEtienne,.83745521
Annonay,SaintLo,
Annonay,Soissons,
Annonay,Strasbourg,.603827
Annonay,TarasconsurAriège,.82330227
Annonay,Toulouse,.8604309
Annonay,Treignac,.45098254
Annonay,Tulle,.75071222
Annonay,Valence,.62456793
Annonay,Valenciennes,
Annonay,Vannes,
Annonay,Verfeil,.37506241
Annonay,VicleComte,.82683682
Annonay,Vienne,
Annonay,VilleneuvedeBerg,.91041595
Annonay,Vitre,
Annonay,Voiron,
Arles,Abbeville,.60582703
Arles,Aigueperse,.72809303
Arles,AixenProvence,.89059341
Arles,Albertville,
Arles,Albi,.64953095
Arles,Angers,.65738624
Arles,Angoulême,
Arles,Annecy,
Arles,Annonay,.86452532
Arles,Arles,1
Arles,Arras,
Arles,Aubenas,.88998723
Arles,Auzerre,
Arles,Avignon,.89059341
Arles,Ayen,.38147885
Arles,BarleDuc,
Arles,Bayeux,.69913781
Arles,Bayonne,
Arles,Beaugency,
Arles,Beaumont,.36868033
Arles,Bernay,
Arles,Billom,.39098877
Arles,Blois,
Arles,Bordeaux,.8462227
Arles,BoulognesurMer,.49324721
Arles,Bourges,
Arles,Briançon,
Arles,Brioude,.77767831
Arles,BrivelaGaillarde,-.16461813
Arles,BuislesBaronnies,.86022675
Arles,Béziers,.78305435
Arles,Caen,
Arles,Cambrai,
Arles,Cany,.21702209
Arles,Carcassonne,.86990356
Arles,Castelnaudary,.85050768
Arles,Castres,.77781177
Arles,ChalonssurMarne,
Arles,Charleville,
Arles,Chartres,.65106732
Arles,ChateauGontier,.62321454
Arles,Chateaudun,.48454127
Arles,Chateauroux,
Arles,ChaumontenCaux,.43922088
Arles,ChaumontenVexin,.60184079
Arles,Cherbourg,
Arles,Clermont,
Arles,Colmar,
Arles,Cordes,.71124339
Arles,Coutances,.63695252
Arles,Die,
Arles,Dieppe,
Arles,Digne,
Arles,Dole,.82536334
Arles,Douai,.62550199
Arles,Draguignan,.90289938
Arles,Eu,.62041509
Arles,Evreaux,
Arles,Foix,.73448133
Arles,Fontenay,.76946604
Arles,Gonesse,.62652874
Arles,Grenade,.82062733
Arles,Grenoble,.82305408
Arles,Guéret,.56803566
Arles,Issoire,.792808
Arles,Langres,.42531937
Arles,Laval,
Arles,Lavaur,.79831523
Arles,LeHavre,.63385564
Arles,LeMans,
Arles,LePuyenVelay,.84789079
Arles,Lille,.68483788
Arles,Limoges,.72713536
Arles,Louviers,
Arles,Luneville,
Arles,Lyon,.85992569
Arles,MagnyenVexin,.53930211
Arles,Marans,
Arles,Maringues,.63897276
Arles,Marmande,
Arles,Marseille,.72805053
Arles,Melun,.39290354
Arles,Mende,
Arles,Meulan,.59976882
Arles,Montauban,.83581269
Arles,Montbrison,
Arles,Montpellier,.8327384
Arles,Montélimar,
Arles,Mulhouse,
Arles,Mâcon,
Arles,Nantes,
Arles,Narbonne,.80348694
Arles,Orléans,.36841276
Arles,Pamiers,.78712362
Arles,Paris,.52734077
Arles,Pau,
Arles,Peyrehorade,
Arles,Poitiers,.71555954
Arles,PontSaintEsprit,.90356743
Arles,PontlAbbé,
Arles,Pontoise,.58310705
Arles,Puylaurens,.78546339
Arles,Reims,.58165008
Arles,Rennes,.70927
Arles,Revel,.83113939
Arles,Riom,.75938255
Arles,Romans,.87624907
Arles,Rouen,.64668173
Arles,RozayenBrie,.37800473
Arles,Réalmont,.51003987
Arles,SaintAffrique,.8341502
Arles,SaintBrieuc,.73138845
Arles,SaintEtienne,.80880553
Arles,SaintLo,
Arles,Soissons,
Arles,Strasbourg,.60717356
Arles,TarasconsurAriège,.81845641
Arles,Toulouse,.8602044
Arles,Treignac,.38119206
Arles,Tulle,.71561712
Arles,Valence,.30097178
Arles,Valenciennes,
Arles,Vannes,
Arles,Verfeil,.37609646
Arles,VicleComte,.71056646
Arles,Vienne,
Arles,VilleneuvedeBerg,.87733907
Arles,Vitre,
Arles,Voiron,
Arras,Abbeville,.9501195
Arras,Aigueperse,
Arras,AixenProvence,
Arras,Albertville,
Arras,Albi,.85422099
Arras,Angers,.90500772
Arras,Angoulême,.90432537
Arras,Annecy,
Arras,Annonay,
Arras,Arles,
Arras,Arras,1
Arras,Aubenas,
Arras,Auzerre,.96144474
Arras,Avignon,.88873613
Arras,Ayen,
Arras,BarleDuc,.96559954
Arras,Bayeux,.9552775
Arras,Bayonne,.77306569
Arras,Beaugency,
Arras,Beaumont,
Arras,Bernay,.95281649
Arras,Billom,
Arras,Blois,.9410997
Arras,Bordeaux,.87980622
Arras,BoulognesurMer,.98422843
Arras,Bourges,.96402049
Arras,Briançon,
Arras,Brioude,
Arras,BrivelaGaillarde,
Arras,BuislesBaronnies,.92707503
Arras,Béziers,
Arras,Caen,
Arras,Cambrai,
Arras,Cany,
Arras,Carcassonne,
Arras,Castelnaudary,.82209462
Arras,Castres,
Arras,ChalonssurMarne,.94804054
Arras,Charleville,.94191784
Arras,Chartres,
Arras,ChateauGontier,.9592647
Arras,Chateaudun,.85953331
Arras,Chateauroux,.94826168
Arras,ChaumontenCaux,
Arras,ChaumontenVexin,.92191285
Arras,Cherbourg,
Arras,Clermont,
Arras,Colmar,.87888527
Arras,Cordes,
Arras,Coutances,.40721411
Arras,Die,
Arras,Dieppe,
Arras,Digne,.80905843
Arras,Dole,.93334079
Arras,Douai,.96327871
Arras,Draguignan,.82811373
Arras,Eu,
Arras,Evreaux,
Arras,Foix,
Arras,Fontenay,.8769753
Arras,Gonesse,
Arras,Grenade,
Arras,Grenoble,.93323201
Arras,Guéret,.94829774
Arras,Issoire,.94939798
Arras,Langres,.68981791
Arras,Laval,
Arras,Lavaur,
Arras,LeHavre,
Arras,LeMans,.96208155
Arras,LePuyenVelay,.94214582
Arras,Lille,
Arras,Limoges,.88018572
Arras,Louviers,
Arras,Luneville,.92290896
Arras,Lyon,.94605136
Arras,MagnyenVexin,
Arras,Marans,
Arras,Maringues,
Arras,Marmande,.79925972
Arras,Marseille,.85718876
Arras,Melun,
Arras,Mende,.93792087
Arras,Meulan,
Arras,Montauban,.88733894
Arras,Montbrison,
Arras,Montpellier,.85178912
Arras,Montélimar,
Arras,Mulhouse,.84793985
Arras,Mâcon,.95805138
Arras,Nantes,.90718591
Arras,Narbonne,
Arras,Orléans,.92712361
Arras,Pamiers,.83368355
Arras,Paris,.91996199
Arras,Pau,.7293703
Arras,Peyrehorade,.73320639
Arras,Poitiers,.90957081
Arras,PontSaintEsprit,.86696517
Arras,PontlAbbé,.93575293
Arras,Pontoise,
Arras,Puylaurens,
Arras,Reims,
Arras,Rennes,.94381827
Arras,Revel,
Arras,Riom,
Arras,Romans,
Arras,Rouen,.96947902
Arras,RozayenBrie,.91738635
Arras,Réalmont,
Arras,SaintAffrique,.93798363
Arras,SaintBrieuc,.72775567
Arras,SaintEtienne,.9742043
Arras,SaintLo,
Arras,Soissons,.92349756
Arras,Strasbourg,.88321924
Arras,TarasconsurAriège,
Arras,Toulouse,.83324665
Arras,Treignac,
Arras,Tulle,.94967192
Arras,Valence,
Arras,Valenciennes,
Arras,Vannes,.91535765
Arras,Verfeil,
Arras,VicleComte,
Arras,Vienne,
Arras,VilleneuvedeBerg,
Arras,Vitre,
Arras,Voiron,
Aubenas,Abbeville,.65299171
Aubenas,Aigueperse,.77188927
Aubenas,AixenProvence,.8835569
Aubenas,Albertville,
Aubenas,Albi,.74201131
Aubenas,Angers,.74971682
Aubenas,Angoulême,1
Aubenas,Annecy,
Aubenas,Annonay,.88979083
Aubenas,Arles,.88998723
Aubenas,Arras,
Aubenas,Aubenas,1
Aubenas,Auzerre,1
Aubenas,Avignon,.88238078
Aubenas,Ayen,.47518346
Aubenas,BarleDuc,
Aubenas,Bayeux,.76936477
Aubenas,Bayonne,1
Aubenas,Beaugency,
Aubenas,Beaumont,.45838648
Aubenas,Bernay,1
Aubenas,Billom,.54293263
Aubenas,Blois,1
Aubenas,Bordeaux,.86217886
Aubenas,BoulognesurMer,.52481353
Aubenas,Bourges,1
Aubenas,Briançon,
Aubenas,Brioude,.83544469
Aubenas,BrivelaGaillarde,.029776361
Aubenas,BuislesBaronnies,.88375753
Aubenas,Béziers,.80559015
Aubenas,Caen,
Aubenas,Cambrai,
Aubenas,Cany,.28711146
Aubenas,Carcassonne,.8760969
Aubenas,Castelnaudary,.88178629
Aubenas,Castres,.79030401
Aubenas,ChalonssurMarne,1
Aubenas,Charleville,1
Aubenas,Chartres,.68912977
Aubenas,ChateauGontier,.74016231
Aubenas,Chateaudun,.6488089
Aubenas,Chateauroux,1
Aubenas,ChaumontenCaux,.57677823
Aubenas,ChaumontenVexin,.63272518
Aubenas,Cherbourg,
Aubenas,Clermont,
Aubenas,Colmar,-1
Aubenas,Cordes,.79401064
Aubenas,Coutances,.71564114
Aubenas,Die,
Aubenas,Dieppe,
Aubenas,Digne,1
Aubenas,Dole,.86421603
Aubenas,Douai,.6587683
Aubenas,Draguignan,.9098196
Aubenas,Eu,.66914445
Aubenas,Evreaux,
Aubenas,Foix,.77971882
Aubenas,Fontenay,.81217486
Aubenas,Gonesse,.62630212
Aubenas,Grenade,.86627692
Aubenas,Grenoble,.86364889
Aubenas,Guéret,.75926006
Aubenas,Issoire,.85516864
Aubenas,Langres,.53598833
Aubenas,Laval,
Aubenas,Lavaur,.84071153
Aubenas,LeHavre,.62650663
Aubenas,LeMans,1
Aubenas,LePuyenVelay,.91039068
Aubenas,Lille,.73983318
Aubenas,Limoges,.79895693
Aubenas,Louviers,
Aubenas,Luneville,
Aubenas,Lyon,.86902356
Aubenas,MagnyenVexin,.60546452
Aubenas,Marans,
Aubenas,Maringues,.72985154
Aubenas,Marmande,-1
Aubenas,Marseille,.77828801
Aubenas,Melun,.66642767
Aubenas,Mende,1
Aubenas,Meulan,.64964962
Aubenas,Montauban,.88889271
Aubenas,Montbrison,
Aubenas,Montpellier,.85463262
Aubenas,Montélimar,
Aubenas,Mulhouse,
Aubenas,Mâcon,1
Aubenas,Nantes,1
Aubenas,Narbonne,.73130077
Aubenas,Orléans,.69039178
Aubenas,Pamiers,.80038685
Aubenas,Paris,.51422012
Aubenas,Pau,-1
Aubenas,Peyrehorade,-1
Aubenas,Poitiers,.81024641
Aubenas,PontSaintEsprit,.93014199
Aubenas,PontlAbbé,1
Aubenas,Pontoise,.61528808
Aubenas,Puylaurens,.74725002
Aubenas,Reims,.63003182
Aubenas,Rennes,.79843217
Aubenas,Revel,.74540639
Aubenas,Riom,.80477434
Aubenas,Romans,.90981007
Aubenas,Rouen,.66055155
Aubenas,RozayenBrie,.45068878
Aubenas,Réalmont,.61673862
Aubenas,SaintAffrique,.89373881
Aubenas,SaintBrieuc,.82320833
Aubenas,SaintEtienne,.85080886
Aubenas,SaintLo,
Aubenas,Soissons,1
Aubenas,Strasbourg,.65604556
Aubenas,TarasconsurAriège,.86655343
Aubenas,Toulouse,.90818584
Aubenas,Treignac,.47473264
Aubenas,Tulle,.80171955
Aubenas,Valence,.44816712
Aubenas,Valenciennes,
Aubenas,Vannes,1
Aubenas,Verfeil,.53387189
Aubenas,VicleComte,.7576527
Aubenas,Vienne,
Aubenas,VilleneuvedeBerg,.96736264
Aubenas,Vitre,
Aubenas,Voiron,
Auzerre,Abbeville,.87106365
Auzerre,Aigueperse,
Auzerre,AixenProvence,
Auzerre,Albertville,
Auzerre,Albi,.77081776
Auzerre,Angers,.85717797
Auzerre,Angoulême,.56145769
Auzerre,Annecy,
Auzerre,Annonay,
Auzerre,Arles,
Auzerre,Arras,.96144474
Auzerre,Aubenas,1
Auzerre,Auzerre,1
Auzerre,Avignon,.85500044
Auzerre,Ayen,
Auzerre,BarleDuc,.98142767
Auzerre,Bayeux,.7587325
Auzerre,Bayonne,.67159104
Auzerre,Beaugency,
Auzerre,Beaumont,
Auzerre,Bernay,.9243843
Auzerre,Billom,
Auzerre,Blois,.94900161
Auzerre,Bordeaux,.60114956
Auzerre,BoulognesurMer,.40525356
Auzerre,Bourges,.92520535
Auzerre,Briançon,
Auzerre,Brioude,
Auzerre,BrivelaGaillarde,
Auzerre,BuislesBaronnies,.83928967
Auzerre,Béziers,
Auzerre,Caen,
Auzerre,Cambrai,
Auzerre,Cany,
Auzerre,Carcassonne,
Auzerre,Castelnaudary,.76911122
Auzerre,Castres,
Auzerre,ChalonssurMarne,.96830511
Auzerre,Charleville,.93390441
Auzerre,Chartres,
Auzerre,ChateauGontier,.83504122
Auzerre,Chateaudun,.91709703
Auzerre,Chateauroux,.89266306
Auzerre,ChaumontenCaux,
Auzerre,ChaumontenVexin,.90194243
Auzerre,Cherbourg,
Auzerre,Clermont,
Auzerre,Colmar,.83702207
Auzerre,Cordes,
Auzerre,Coutances,.3489939
Auzerre,Die,
Auzerre,Dieppe,
Auzerre,Digne,.78372002
Auzerre,Dole,.83990711
Auzerre,Douai,.75150234
Auzerre,Draguignan,.72980529
Auzerre,Eu,
Auzerre,Evreaux,
Auzerre,Foix,
Auzerre,Fontenay,.7165308
Auzerre,Gonesse,
Auzerre,Grenade,
Auzerre,Grenoble,.79409516
Auzerre,Guéret,.8066057
Auzerre,Issoire,.82996827
Auzerre,Langres,.70122826
Auzerre,Laval,
Auzerre,Lavaur,
Auzerre,LeHavre,
Auzerre,LeMans,.93307632
Auzerre,LePuyenVelay,.77376211
Auzerre,Lille,
Auzerre,Limoges,.58315903
Auzerre,Louviers,
Auzerre,Luneville,.94289505
Auzerre,Lyon,.90048414
Auzerre,MagnyenVexin,
Auzerre,Marans,
Auzerre,Maringues,
Auzerre,Marmande,.59856176
Auzerre,Marseille,.80457985
Auzerre,Melun,
Auzerre,Mende,.74438852
Auzerre,Meulan,
Auzerre,Montauban,.9210884
Auzerre,Montbrison,
Auzerre,Montpellier,.82071102
Auzerre,Montélimar,
Auzerre,Mulhouse,.84008127
Auzerre,Mâcon,.89551127
Auzerre,Nantes,.81781512
Auzerre,Narbonne,
Auzerre,Orléans,.97610867
Auzerre,Pamiers,.73947203
Auzerre,Paris,.95088112
Auzerre,Pau,.6742062
Auzerre,Peyrehorade,.70466214
Auzerre,Poitiers,.76847458
Auzerre,PontSaintEsprit,.82240456
Auzerre,PontlAbbé,.41086447
Auzerre,Pontoise,
Auzerre,Puylaurens,.6477378
Auzerre,Reims,
Auzerre,Rennes,.81428045
Auzerre,Revel,
Auzerre,Riom,
Auzerre,Romans,
Auzerre,Rouen,.89509481
Auzerre,RozayenBrie,.96086568
Auzerre,Réalmont,
Auzerre,SaintAffrique,.77525198
Auzerre,SaintBrieuc,.66456747
Auzerre,SaintEtienne,.84446156
Auzerre,SaintLo,
Auzerre,Soissons,.908755
Auzerre,Strasbourg,.87819767
Auzerre,TarasconsurAriège,
Auzerre,Toulouse,.77639937
Auzerre,Treignac,
Auzerre,Tulle,.74327707
Auzerre,Valence,
Auzerre,Valenciennes,
Auzerre,Vannes,.71175456
Auzerre,Verfeil,
Auzerre,VicleComte,
Auzerre,Vienne,
Auzerre,VilleneuvedeBerg,
Auzerre,Vitre,
Auzerre,Voiron,
Avignon,Abbeville,.73052853
Avignon,Aigueperse,.62582463
Avignon,AixenProvence,1
Avignon,Albertville,
Avignon,Albi,.77428192
Avignon,Angers,.76074475
Avignon,Angoulême,.56136125
Avignon,Annecy,
Avignon,Annonay,.80049127
Avignon,Arles,.89059341
Avignon,Arras,.88873613
Avignon,Aubenas,.88238078
Avignon,Auzerre,.85500044
Avignon,Avignon,1
Avignon,Ayen,.28042069
Avignon,BarleDuc,.85000998
Avignon,Bayeux,.79310358
Avignon,Bayonne,.63398981
Avignon,Beaugency,
Avignon,Beaumont,.25736311
Avignon,Bernay,.75839275
Avignon,Billom,.25430596
Avignon,Blois,.86954772
Avignon,Bordeaux,.83372623
Avignon,BoulognesurMer,.63213557
Avignon,Bourges,.83899301
Avignon,Briançon,
Avignon,Brioude,.72740811
Avignon,BrivelaGaillarde,-.28274038
Avignon,BuislesBaronnies,.95383453
Avignon,Béziers,.7981025
Avignon,Caen,
Avignon,Cambrai,
Avignon,Cany,.25750935
Avignon,Carcassonne,.87512577
Avignon,Castelnaudary,.92929548
Avignon,Castres,.71224815
Avignon,ChalonssurMarne,.83957988
Avignon,Charleville,.78982687
Avignon,Chartres,.57999623
Avignon,ChateauGontier,.78489804
Avignon,Chateaudun,.74080777
Avignon,Chateauroux,.79216832
Avignon,ChaumontenCaux,.35211203
Avignon,ChaumontenVexin,.68837559
Avignon,Cherbourg,
Avignon,Clermont,
Avignon,Colmar,.84082699
Avignon,Cordes,.7125439
Avignon,Coutances,.73358637
Avignon,Die,
Avignon,Dieppe,
Avignon,Digne,.96249974
Avignon,Dole,.9089191
Avignon,Douai,.75317442
Avignon,Draguignan,.93827915
Avignon,Eu,.53867704
Avignon,Evreaux,
Avignon,Foix,.73729712
Avignon,Fontenay,.82091123
Avignon,Gonesse,.54605609
Avignon,Grenade,.83394408
Avignon,Grenoble,.9177646
Avignon,Guéret,.72933239
Avignon,Issoire,.8634994
Avignon,Langres,.77277327
Avignon,Laval,
Avignon,Lavaur,.83725923
Avignon,LeHavre,.44751111
Avignon,LeMans,.87074441
Avignon,LePuyenVelay,.88593572
Avignon,Lille,.6423313
Avignon,Limoges,.74750018
Avignon,Louviers,
Avignon,Luneville,.85897398
Avignon,Lyon,.92703515
Avignon,MagnyenVexin,.48737192
Avignon,Marans,
Avignon,Maringues,.45357728
Avignon,Marmande,.68023884
Avignon,Marseille,.92594707
Avignon,Melun,.36534879
Avignon,Mende,.8922469
Avignon,Meulan,.54897934
Avignon,Montauban,.8448019
Avignon,Montbrison,
Avignon,Montpellier,.92143798
Avignon,Montélimar,
Avignon,Mulhouse,.78990108
Avignon,Mâcon,.95931721
Avignon,Nantes,.74606961
Avignon,Narbonne,.83658481
Avignon,Orléans,.84283924
Avignon,Pamiers,.87984669
Avignon,Paris,.60788745
Avignon,Pau,.61150032
Avignon,Peyrehorade,.64921987
Avignon,Poitiers,.81615424
Avignon,PontSaintEsprit,.94487023
Avignon,PontlAbbé,.53946579
Avignon,Pontoise,.51542175
Avignon,Puylaurens,.69127458
Avignon,Reims,.5064382
Avignon,Rennes,.83382612
Avignon,Revel,.77235496
Avignon,Riom,.78797567
Avignon,Romans,.86638916
Avignon,Rouen,.69909459
Avignon,RozayenBrie,.67985785
Avignon,Réalmont,.64129257
Avignon,SaintAffrique,.91280156
Avignon,SaintBrieuc,.81110305
Avignon,SaintEtienne,.89001912
Avignon,SaintLo,
Avignon,Soissons,.7700097
Avignon,Strasbourg,.81201613
Avignon,TarasconsurAriège,.82670653
Avignon,Toulouse,.92817414
Avignon,Treignac,.28098187
Avignon,Tulle,.81193352
Avignon,Valence,.43104881
Avignon,Valenciennes,
Avignon,Vannes,.72225678
Avignon,Verfeil,-.047633212
Avignon,VicleComte,.63319629
Avignon,Vienne,
Avignon,VilleneuvedeBerg,.87589014
Avignon,Vitre,
Avignon,Voiron,
Ayen,Abbeville,.19979049
Ayen,Aigueperse,.59432846
Ayen,AixenProvence,.28042069
Ayen,Albertville,
Ayen,Albi,.53630614
Ayen,Angers,.69982111
Ayen,Angoulême,
Ayen,Annecy,
Ayen,Annonay,.452838
Ayen,Arles,.38147885
Ayen,Arras,
Ayen,Aubenas,.47518346
Ayen,Auzerre,
Ayen,Avignon,.28042069
Ayen,Ayen,1
Ayen,BarleDuc,
Ayen,Bayeux,.44337311
Ayen,Bayonne,
Ayen,Beaugency,
Ayen,Beaumont,.50570405
Ayen,Bernay,
Ayen,Billom,.64105767
Ayen,Blois,
Ayen,Bordeaux,.74052244
Ayen,BoulognesurMer,.51725864
Ayen,Bourges,
Ayen,Briançon,
Ayen,Brioude,.62928826
Ayen,BrivelaGaillarde,
Ayen,BuislesBaronnies,.38474572
Ayen,Béziers,.61384714
Ayen,Caen,
Ayen,Cambrai,
Ayen,Cany,
Ayen,Carcassonne,.58702749
Ayen,Castelnaudary,.61207622
Ayen,Castres,.87948817
Ayen,ChalonssurMarne,
Ayen,Charleville,
Ayen,Chartres,.69453573
Ayen,ChateauGontier,.66260421
Ayen,Chateaudun,.21583222
Ayen,Chateauroux,
Ayen,ChaumontenCaux,.47109091
Ayen,ChaumontenVexin,.52565169
Ayen,Cherbourg,
Ayen,Clermont,
Ayen,Colmar,
Ayen,Cordes,.45011103
Ayen,Coutances,.68094909
Ayen,Die,
Ayen,Dieppe,
Ayen,Digne,
Ayen,Dole,.36008525
Ayen,Douai,.44926214
Ayen,Draguignan,.2762841
Ayen,Eu,.1697806
Ayen,Evreaux,
Ayen,Foix,.67726845
Ayen,Fontenay,.83151346
Ayen,Gonesse,1
Ayen,Grenade,.6061877
Ayen,Grenoble,.35945174
Ayen,Guéret,.70250398
Ayen,Issoire,.63335717
Ayen,Langres,.21192239
Ayen,Laval,
Ayen,Lavaur,.64434606
Ayen,LeHavre,
Ayen,LeMans,
Ayen,LePuyenVelay,.64338201
Ayen,Lille,.67478156
Ayen,Limoges,.85907876
Ayen,Louviers,
Ayen,Luneville,
Ayen,Lyon,.34163994
Ayen,MagnyenVexin,.45792207
Ayen,Marans,
Ayen,Maringues,.55473036
Ayen,Marmande,
Ayen,Marseille,.43298197
Ayen,Melun,.58829701
Ayen,Mende,
Ayen,Meulan,.52935648
Ayen,Montauban,.68405706
Ayen,Montbrison,
Ayen,Montpellier,.76525873
Ayen,Montélimar,
Ayen,Mulhouse,
Ayen,Mâcon,
Ayen,Nantes,
Ayen,Narbonne,.97074211
Ayen,Orléans,.48081514
Ayen,Pamiers,.68372536
Ayen,Paris,.29038697
Ayen,Pau,
Ayen,Peyrehorade,
Ayen,Poitiers,.77149522
Ayen,PontSaintEsprit,.29472932
Ayen,PontlAbbé,
