year,data_type,value,kind,slope,reg_point,peace_reg_memory,peace_reg,direction_ferme,column_order,avg_loss_mem,avg_loss_no_mem
1738,trade,35479947.1415829,total,Bordeaux +3.4%/an,33284706.184116032,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1739,trade,31549552.46760231,total,Bordeaux +3.4%/an,34437750.84035652,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1740,trade,34215493.87234497,total,Bordeaux +3.4%/an,35630739.12632084,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1741,trade,,total,Bordeaux +3.4%/an,36865054.7642669,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1742,trade,52762324.43943313,total,Bordeaux +3.4%/an,38142129.411187954,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1743,trade,61082613.590605564,total,Bordeaux +3.4%/an,39463444.31936014,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1744,trade,46519817.77354968,total,Bordeaux +3.4%/an,40830532.054417185,33770044.95565604,33770044.95565604,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1745,trade,37745629.06151001,total,Bordeaux +3.4%/an,42244978.27294078,34346727.65122762,34346727.65122762,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1746,trade,35852053.14820024,total,Bordeaux +3.4%/an,43708423.56163181,34933258.214393474,34933258.214393474,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1747,trade,41561901.25071488,total,Bordeaux +3.4%/an,45222565.34019094,35529804.81474973,35529804.81474973,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1748,trade,32208934.610555325,total,Bordeaux +3.4%/an,46789159.83012149,36136538.49368358,36136538.49368358,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1749,trade,67491695.93469042,total,Bordeaux +3.4%/an,48410024.091733575,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1750,trade,58859614.518199995,total,Bordeaux +3.4%/an,50087038.13171583,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1751,trade,60095279.15993086,total,Bordeaux +3.4%/an,51822147.08371399,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1752,trade,92987045.605435,total,Bordeaux +3.4%/an,53617363.46445225,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1753,trade,128147799.04138356,total,Bordeaux +3.4%/an,55474769.50800909,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1754,trade,121966756.17763133,total,Bordeaux +3.4%/an,57396519.58095683,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1755,trade,70406283.96697909,total,Bordeaux +3.4%/an,59384842.68116817,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1756,trade,48940497.324008055,total,Bordeaux +3.4%/an,61442045.023181915,82260651.49869059,114238850.40072444,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1757,trade,39823112.57058905,total,Bordeaux +3.4%/an,63570512.71313485,85870826.76715156,124201884.94352253,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1758,trade,31759352.620401185,total,Bordeaux +3.4%/an,65772714.51635558,89639441.88785599,135033818.7876812,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1759,trade,31879684.77956994,total,Bordeaux +3.4%/an,68051204.72083594,93573450.3145621,146810430.65228266,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1760,trade,31965375.94073119,total,Bordeaux +3.4%/an,70408626.09989358,97680110.66742177,159614108.09390193,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1761,trade,32110333.543749347,total,Bordeaux +3.4%/an,72847712.97747159,101967000.12583642,173534423.87859166,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1762,trade,33747414.055872545,total,Bordeaux +3.4%/an,75371294.39962281,106442028.40906352,188668762.62064198,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1763,trade,42108656.50012191,total,Bordeaux +3.4%/an,77982297.41586354,111113452.37041323,205123002.0719624,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1764,trade,,total,Bordeaux +3.4%/an,80683750.47419421,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1765,trade,73105566.7796037,total,Bordeaux +3.4%/an,83478786.93373512,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1766,trade,73181925.17871957,total,Bordeaux +3.4%/an,86370648.69904388,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1767,trade,83484634.5525411,total,Bordeaux +3.4%/an,89362689.98033246,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1768,trade,66384779.23459549,total,Bordeaux +3.4%/an,92458381.18394805,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1769,trade,115393224.72488971,total,Bordeaux +3.4%/an,95661312.93762155,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1770,trade,213694561.32338905,total,Bordeaux +3.4%/an,98975200.25516415,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1771,trade,,total,Bordeaux +3.4%/an,102403886.84543324,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1772,trade,151582962.59931034,total,Bordeaux +3.4%/an,105951349.57057305,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1773,trade,144954494.45848155,total,Bordeaux +3.4%/an,109621703.05868998,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1774,trade,124391553.8938669,total,Bordeaux +3.4%/an,113419204.47632675,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1775,trade,122460882.93295462,total,Bordeaux +3.4%/an,117348258.46625975,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1776,trade,143614739.71571714,total,Bordeaux +3.4%/an,121413422.25635561,146994067.92532077,170753893.2295039,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1777,trade,217388523.5054081,total,Bordeaux +3.4%/an,125619410.94540009,152460513.20064312,183692938.4664771,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1778,trade,200484755.88645342,total,Bordeaux +3.4%/an,129971102.97204606,158130245.75395006,197612452.66071984,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1779,trade,,total,Bordeaux +3.4%/an,134473545.7732121,164010825.47385004,212586731.8177381,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1780,trade,,total,Bordeaux +3.4%/an,139131961.63849846,170110093.38763234,228695701.79638478,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1781,trade,,total,Bordeaux +3.4%/an,143951753.76741573,176436182.11630306,246025344.91654214,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1782,trade,,total,Bordeaux +3.4%/an,148938512.53643787,182997526.71842384,264668158.89348897,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1783,trade,,total,Bordeaux +3.4%/an,154098021.9831669,189802875.93723866,284723650.5484081,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1784,trade,,total,Bordeaux +3.4%/an,159436266.51511577,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1785,trade,,total,Bordeaux +3.4%/an,164959437.85090238,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1786,trade,,total,Bordeaux +3.4%/an,170673942.20188826,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1787,trade,,total,Bordeaux +3.4%/an,176586407.70261422,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1788,trade,,total,Bordeaux +3.4%/an,182703692.09863293,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1789,trade,250634332.2362001,total,Bordeaux +3.4%/an,189032890.70067042,,,Bordeaux,1,Perte memoire-23.0%,Perte -33.9%
1716,trade,,imports,Bordeaux +3.2%/an,6645782.993080468,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1717,trade,,imports,Bordeaux +3.2%/an,6862919.475273899,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1718,trade,,imports,Bordeaux +3.2%/an,7087150.419015115,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1719,trade,9791678.362400372,imports,Bordeaux +3.2%/an,7318707.620380636,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1720,trade,10936540.706481649,imports,Bordeaux +3.2%/an,7557830.448878998,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1721,trade,9077154.369760234,imports,Bordeaux +3.2%/an,7804766.094895828,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1722,trade,,imports,Bordeaux +3.2%/an,8059769.825224179,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1723,trade,14668052.182267152,imports,Bordeaux +3.2%/an,8323105.246943501,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1724,trade,17797117.214347005,imports,Bordeaux +3.2%/an,8595044.57992032,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1725,trade,10938507.376547903,imports,Bordeaux +3.2%/an,8875868.938212244,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1726,trade,8896837.162712835,imports,Bordeaux +3.2%/an,9165868.620666517,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1727,trade,,imports,Bordeaux +3.2%/an,9465343.411012651,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1728,trade,9850310.853180638,imports,Bordeaux +3.2%/an,9774602.887760535,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1729,trade,8232567.90204975,imports,Bordeaux +3.2%/an,10093966.744223487,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1730,trade,12221406.846492885,imports,Bordeaux +3.2%/an,10423765.118997417,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1731,trade,9654827.20967151,imports,Bordeaux +3.2%/an,10764338.937237615,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1732,trade,10587350.326128116,imports,Bordeaux +3.2%/an,11116040.263086375,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1733,trade,10212315.4198364,imports,Bordeaux +3.2%/an,11479232.663614685,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1734,trade,9705262.931097303,imports,Bordeaux +3.2%/an,11854291.58465566,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1735,trade,9054886.508918734,imports,Bordeaux +3.2%/an,12241604.738917142,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1736,trade,11029223.277512725,imports,Bordeaux +3.2%/an,12641572.50677503,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1737,trade,12091027.0707861,imports,Bordeaux +3.2%/an,13054608.350162081,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1738,trade,14163970.340340922,imports,Bordeaux +3.2%/an,13481139.239978764,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1739,trade,12525634.89416039,imports,Bordeaux +3.2%/an,13921606.097469691,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1740,trade,15215823.9939525,imports,Bordeaux +3.2%/an,14376464.250020653,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1741,trade,16893245.116355717,imports,Bordeaux +3.2%/an,14846183.901847886,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1742,trade,19306091.253180537,imports,Bordeaux +3.2%/an,15331250.620065996,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1743,trade,22053274.816009477,imports,Bordeaux +3.2%/an,15832165.83663763,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1744,trade,18768215.945350405,imports,Bordeaux +3.2%/an,16349447.366722174,15053888.800480526,15053888.800480526,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1745,trade,17239608.62123866,imports,Bordeaux +3.2%/an,16883629.943961456,15337897.180647897,15337897.180647897,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1746,trade,11962451.279120866,imports,Bordeaux +3.2%/an,17435265.773254182,15627263.69525311,15627263.69525311,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1747,trade,20593033.58523307,imports,Bordeaux +3.2%/an,18004925.101591095,15922089.431470554,15922089.431470554,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1748,trade,12264367.507695038,imports,Bordeaux +3.2%/an,18593196.80754151,16222477.383596644,16222477.383596644,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1749,trade,29675317.522572573,imports,Bordeaux +3.2%/an,19200689.009998802,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1750,trade,25152870.00595,imports,Bordeaux +3.2%/an,19828029.696816612,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1751,trade,26737232.39556796,imports,Bordeaux +3.2%/an,20475867.373983677,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1752,trade,26313651.377653956,imports,Bordeaux +3.2%/an,21144871.73600923,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1753,trade,31241378.94684226,imports,Bordeaux +3.2%/an,21835734.35821157,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1754,trade,31255901.0252594,imports,Bordeaux +3.2%/an,22549169.411626484,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1755,trade,28538401.98042751,imports,Bordeaux +3.2%/an,23285914.401272133,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1756,trade,16705121.158854103,imports,Bordeaux +3.2%/an,24046730.928536724,28465768.08316322,30306773.107257813,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1757,trade,11011190.5447474,imports,Bordeaux +3.2%/an,24832405.478474773,29448859.763424523,30823049.893489968,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1758,trade,4681610.656391415,imports,Bordeaux +3.2%/an,25643750.232826672,30465903.425904665,31348121.470215287,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1759,trade,8256959.730143646,imports,Bordeaux +3.2%/an,26481603.90960174,31518071.63377278,31882137.656952836,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1760,trade,8626459.70177719,imports,Bordeaux +3.2%/an,27346832.630093776,32606577.445754554,32425250.825401787,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1761,trade,11761993.868604999,imports,Bordeaux +3.2%/an,28240330.81422252,33732675.814682,32977615.942917414,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1762,trade,8980650.366498953,imports,Bordeaux +3.2%/an,29163022.105130393,34897665.034347124,33539390.616728876,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1763,trade,15484627.192607678,imports,Bordeaux +3.2%/an,30115860.323987443,36102888.236320175,34110735.138909064,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1764,trade,,imports,Bordeaux +3.2%/an,31099830.45599243,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1765,trade,12208544.567678874,imports,Bordeaux +3.2%/an,32115949.66859046,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1766,trade,25701500.307875685,imports,Bordeaux +3.2%/an,33165268.362956468,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1767,trade,28239948.84003925,imports,Bordeaux +3.2%/an,34248871.25983581,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1768,trade,18740052.71038781,imports,Bordeaux +3.2%/an,35367878.52086125,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1769,trade,59462168.851319335,imports,Bordeaux +3.2%/an,36523446.90650676,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1770,trade,120965561.67024802,imports,Bordeaux +3.2%/an,37716770.97187466,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1771,trade,93415459.66051455,imports,Bordeaux +3.2%/an,38949084.30155383,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1772,trade,71456679.29986116,imports,Bordeaux +3.2%/an,40221660.784821555,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1773,trade,75613889.3156951,imports,Bordeaux +3.2%/an,41535815.93251249,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1774,trade,60394667.57609494,imports,Bordeaux +3.2%/an,42892908.23691215,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1775,trade,47402819.63788839,imports,Bordeaux +3.2%/an,44294340.57608212,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1776,trade,65286989.572110236,imports,Bordeaux +3.2%/an,45741561.66406831,57511566.448113,110572158.92426251,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1777,trade,120227951.69289368,imports,Bordeaux +3.2%/an,47236067.54849321,59548271.85092545,128213823.77880245,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1778,trade,132324431.2604504,imports,Bordeaux +3.2%/an,48779403.157075405,61657104.81266317,148670196.62011647,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1779,trade,,imports,Bordeaux +3.2%/an,50373163.89468158,63840619.647145145,172390360.97385,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1780,trade,32531869.528393723,imports,Bordeaux +3.2%/an,52018997.292557,66101461.1262508,199895051.14215633,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1781,trade,,imports,Bordeaux +3.2%/an,53718604.71144103,68442367.68338871,231788084.00539762,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1782,trade,,imports,Bordeaux +3.2%/an,55473743.10033012,70866174.73040764,268769614.7549091,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1783,trade,,imports,Bordeaux +3.2%/an,57286226.812700704,73375818.09197944,311651507.5633663,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1784,trade,,imports,Bordeaux +3.2%/an,59157929.48207708,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1785,trade,,imports,Bordeaux +3.2%/an,61090785.95887744,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1786,trade,,imports,Bordeaux +3.2%/an,63086794.31054253,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1787,trade,,imports,Bordeaux +3.2%/an,65148017.88701371,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1788,trade,,imports,Bordeaux +3.2%/an,67276587.45369826,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1789,trade,119052135.35924602,imports,Bordeaux +3.2%/an,69474703.39412014,,,Bordeaux,1,Perte memoire-19.7%,Perte -38.7%
1716,trade,,exports,Bordeaux +3.4%/an,9348573.963591296,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1717,trade,,exports,Bordeaux +3.4%/an,9671020.993739236,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1718,trade,14262815.556561159,exports,Bordeaux +3.4%/an,10004589.729470884,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1719,trade,,exports,Bordeaux +3.4%/an,10349663.775916917,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1720,trade,15206806.813749062,exports,Bordeaux +3.4%/an,10706639.969352532,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1721,trade,15399115.407239664,exports,Bordeaux +3.4%/an,11075928.833560653,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1722,trade,,exports,Bordeaux +3.4%/an,11457955.051935846,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1723,trade,26514466.809184358,exports,Bordeaux +3.4%/an,11853157.955871155,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1724,trade,21206812.2604063,exports,Bordeaux +3.4%/an,12261992.029990932,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1725,trade,19300528.330985673,exports,Bordeaux +3.4%/an,12684927.434809461,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1726,trade,13404630.6261943,exports,Bordeaux +3.4%/an,13122450.547417449,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1727,trade,,exports,Bordeaux +3.4%/an,13575064.520816714,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1728,trade,12797864.465364542,exports,Bordeaux +3.4%/an,14043289.862548038,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1729,trade,11980561.67706984,exports,Bordeaux +3.4%/an,14527665.033276832,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1730,trade,11953634.733028179,exports,Bordeaux +3.4%/an,15028747.066024067,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1731,trade,3278948.6491952506,exports,Bordeaux +3.4%/an,15547112.206756335,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1732,trade,9820891.584812682,exports,Bordeaux +3.4%/an,16083356.577070924,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1733,trade,10180949.478955401,exports,Bordeaux +3.4%/an,16638096.859736947,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1734,trade,14998338.563887998,exports,Bordeaux +3.4%/an,17211971.00788296,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1735,trade,10647136.200353172,exports,Bordeaux +3.4%/an,17805638.9786449,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1736,trade,13543459.9867763,exports,Bordeaux +3.4%/an,18419783.49211943,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1737,trade,14022030.615056349,exports,Bordeaux +3.4%/an,19055110.81649355,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1738,trade,21315976.80124198,exports,Bordeaux +3.4%/an,19712351.580255616,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1739,trade,19023917.57344192,exports,Bordeaux +3.4%/an,20392261.612420965,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1740,trade,18999669.878392473,exports,Bordeaux +3.4%/an,21095622.811736867,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1741,trade,,exports,Bordeaux +3.4%/an,21823244.04586905,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1742,trade,33456233.186252587,exports,Bordeaux +3.4%/an,22575962.081602592,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1743,trade,39029338.77459609,exports,Bordeaux +3.4%/an,23354642.547125574,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1744,trade,27751601.82819928,exports,Bordeaux +3.4%/an,24160180.927504867,18314607.955363803,18314607.955363803,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1745,trade,20506020.440271348,exports,Bordeaux +3.4%/an,24993503.59449658,18588640.710303728,18588640.710303728,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1746,trade,23889601.869079374,exports,Bordeaux +3.4%/an,25855568.87187728,18866773.686824385,18866773.686824385,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1747,trade,20968867.665481817,exports,Bordeaux +3.4%/an,26747368.1375184,19149068.234588068,19149068.234588068,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1748,trade,19944567.102860287,exports,Bordeaux +3.4%/an,27669926.963474505,19435586.62120305,19435586.62120305,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1749,trade,37816378.41211784,exports,Bordeaux +3.4%/an,28624306.29539513,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1750,trade,33706744.51225,exports,Bordeaux +3.4%/an,29611603.67261452,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1751,trade,33358046.7643629,exports,Bordeaux +3.4%/an,30632954.490326013,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1752,trade,66673394.22778104,exports,Bordeaux +3.4%/an,31689533.305290874,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
1753,trade,96906420.09454131,exports,Bordeaux +3.4%/an,32782555.186581094,,,Bordeaux,1,Perte memoire-23.4%,Perte -32.2%
